암호화된요양기호,요양기관명,요양종별,시도명,시군구명,도로명주소,표시과목명,개설일자
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ5OSQyNjE0ODEjNzEjJDEjJDgjJDgz,365사직더나은마취통증의학과의원,의원,부산광역시,동래구,"부산광역시 동래구 사직북로 4, 사직동 자이언츠 파크 602,603호 (사직동)",마취통증의학과,2014-04-04
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,365사직성모의원,의원,부산광역시,동래구,"부산광역시 동래구 사직북로 6, 2층 (사직동)",일반의,2024-12-26
JDU4MTI3MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzExIyQxIyQzIyQ4MiQ0NjEwMDIjODEjJDEjJDYjJDgz,365산본플란트치과의원,치과의원,경기도,군포시,"경기도 군포시 산본로323번길 26-18, 거성빌딩1차 7층 (산본동)",치과,2025-11-27
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ5MiQyNjEyMjIjODEjJDEjJDIjJDgz,365삼성i소아청소년과의원,의원,경기도,파주시,"경기도 파주시 교하로 87, 8층 (목동동, 삼성프라자)",소아청소년과,2017-10-18
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ3MiQzNjE0ODEjNjEjJDEjJDQjJDgz,365삼성의원,의원,서울특별시,강남구,"서울특별시 강남구 도곡로 331, 7층 (역삼동)",일반의,2023-12-07
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQwMyQ0NjE0ODEjODEjJDEjJDYjJDgz,365삼성튼튼정형외과의원,의원,서울특별시,양천구,"서울특별시 양천구 남부순환로 352, 4층 (신월동)",정형외과,2025-05-21
JDU4MTI3MSM1MSMkMSMkOCMkMTMkMzgxNzAyIzExIyQxIyQzIyQ4OSQyNjE0ODEjNzEjJDEjJDgjJDgz,365삼성한의원,한의원,경기도,구리시,"경기도 구리시 경춘로 216, 보배약국 2층 (수택동)",한방,2025-09-25
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQwMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,365상쾌한속연합내과의원,의원,대구광역시,달서구,"대구광역시 달서구 이곡공원로 12, 3층 (이곡동)",내과,2023-04-13
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNjEjJDEjJDgjJDgz,365상쾌한의원,한의원,경기도,하남시,"경기도 하남시 미사강변동로 95, 힐스테이트 미사역 그랑파사쥬(12-1BL) 3층 3046호 (망월동)",한방,2020-12-02
JDQ4MTYyMiM1MSMkMSMkOCMkNzIkMzgxMzUxIzUxIyQxIyQ1IyQ4OSQzNjEwMDIjODEjJDEjJDIjJDgz,365새로나치과의원,치과의원,충청북도,충주시,"충청북도 충주시 사직산19길 26, 1층, 2층 (문화동)",치과,2024-01-26
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzQxIyQxIyQ3IyQ2MiQzNjE4MzIjNjEjJDEjJDgjJDgz,365샘약국,약국,서울특별시,강서구,"서울특별시 강서구 양천로 424, 가양역 데시앙플렉스 지식산업센터 131호 (등촌동)",해당사항없음,2022-08-17
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE4MzIjODEjJDEjJDIjJDgz,365생생한의원,한의원,경기도,양주시,"경기도 양주시 회천중앙로 240, 3층 301,302호 (덕계동)",한방,2024-06-12
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQwMyQ0NjE0ODEjNjEjJDEjJDAjJDgz,365서울가정의학과의원,의원,경기도,시흥시,"경기도 시흥시 배곧1로 27-15, 2층 201~202호 (정왕동, 한라비발디캠퍼스)",가정의학과,2018-03-06
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzQxIyQxIyQ3IyQ5OSQyNjE0ODEjNTEjJDEjJDIjJDgz,365서울감동치과의원,치과의원,경기도,남양주시,"경기도 남양주시 화도읍 마석로 33, 3층 313,314,317~321호",치과,2025-11-26
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ4MiQzNjE4MzIjNDEjJDEjJDgjJDgz,365서울내과의원,의원,경기도,남양주시,"경기도 남양주시 늘을3로 65-12, 403호 (호평동, 금강프라자)",내과,2005-06-21
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjODEjJDEjJDYjJDgz,365서울늘열린의원,의원,서울특별시,강동구,"서울특별시 강동구 양재대로 1343, 2층 (성내동)",일반의,2008-02-13
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzMxIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDIjJDgz,365서울바로치과의원,치과의원,서울특별시,강동구,"서울특별시 강동구 양재대로 1319, 대성빌딩 301-302호 (성내동)",치과,2022-10-26
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQ4MiQzNjE4MzIjNDEjJDEjJDgjJDgz,365서울바른신경외과의원,의원,경기도,성남시 수정구,"경기도 성남시 수정구 수정로 174, 진영빌딩 2층 (신흥동)",신경외과,2020-01-28
JDU4MTI3MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNjEjJDEjJDAjJDgz,365서울베스트정형외과의원,의원,경기도,고양시 덕양구,"경기도 고양시 덕양구 화신로272번길 57, 101, 201호 (화정동)",정형외과,2025-04-17
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ4MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,365서울소아청소년과의원,의원,경기도,고양시 덕양구,"경기도 고양시 덕양구 화중로 66-0 (화정동, 롯데마트)",소아청소년과,2012-11-30
JDU4MTI3MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,365서울수치과의원,치과의원,경기도,성남시 분당구,"경기도 성남시 분당구 성남대로925번길 16, 성남(분당)여객자동차터미널 2층 111~114호 (야탑동)",치과,1997-06-21
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxOTYxIzExIyQxIyQ3IyQwMyQyNjEyMjIjNjEjJDEjJDQjJDgz,365서울앞선치과의원,치과의원,인천광역시,미추홀구,"인천광역시 미추홀구 주안로 107, 5층 501, 502, 505, 506호 (주안동)",치과,2024-04-23
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ4MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,365서울연합의원,의원,서울특별시,중랑구,"서울특별시 중랑구 망우로 463, 2층 (망우동)",일반의,2008-06-17
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxMzUxIzUxIyQxIyQ1IyQwMyQ0NjE0ODEjNjEjJDEjJDAjJDgz,365서울원탑치과의원,치과의원,서울특별시,강서구,"서울특별시 강서구 강서로 179, 3,4층 302, 401, 402호 (화곡동)",치과,2018-07-27
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxOTYxIzIxIyQxIyQxIyQ3OSQzNjEwMDIjODEjJDEjJDIjJDgz,365서울차오름치과의원,치과의원,경기도,오산시,"경기도 오산시 수목원로 612, 오산타워 2,3층 206~208호, 304~305호 (세교동)",치과,2024-05-23
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzQxIyQxIyQ3IyQ3OSQyNjE0ODEjNTEjJDEjJDYjJDgz,365서울채움치과의원,치과의원,인천광역시,부평구,"인천광역시 부평구 부흥로 351, 4층 일부호 (부평동)",치과,2022-01-12
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzIxIyQxIyQxIyQ3MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,365서울치과의원,치과의원,서울특별시,종로구,"서울특별시 종로구 종로 120, 동영타워 8층 (종로3가)",치과,2020-09-02
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzMxIyQxIyQzIyQ3OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,365서울탑치과의원,치과의원,서울특별시,은평구,"서울특별시 은평구 불광로 15, 2층 (대조동)",치과,2018-03-28
JDQ4MTYyMiM3MSMkMSMkMCMkNzIkMzgxOTYxIzUxIyQxIyQ1IyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz,365서울탑플란트치과의원,치과의원,전라남도,순천시,"전라남도 순천시 팔마로 205, 8층 801호 (덕암동, LG전자)",치과,2016-04-26
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzExIyQxIyQ3IyQwMyQzNjEwMDIjNDEjJDEjJDQjJDgz,365서울한의원,한의원,서울특별시,구로구,"서울특별시 구로구 도림로26길 10, 해맑은미소 5,6층 (구로동)",한방,2019-08-30
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzExIyQxIyQ3IyQ3OSQzNjEyMjIjNjEjJDEjJDgjJDgz,365서초메트로약국,약국,서울특별시,서초구,"서울특별시 서초구 서초대로 지하233, 서초역 지하1층 106호 (서초동)",해당사항없음,2023-08-10
JDQ4MTAxMiM1MSMkMSMkMCMkNzIkMzgxMTkxIzExIyQxIyQzIyQ4OSQzNjEwMDIjNDEjJDEjJDgjJDgz,365석치과의원,치과의원,부산광역시,중구,"부산광역시 중구 해관로 1 (동광동1가, 한국투자증권(주) 부산사옥)",치과,2017-06-05
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQ3IyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz,365선부한의원,한의원,경기도,안산시 단원구,"경기도 안산시 단원구 선부광장1로 108, 다이아몬드프라자 207호 (선부동)",한방,2018-05-15
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxNzAyIzMxIyQxIyQzIyQwMyQ0NjEwMDIjNTEjJDEjJDYjJDgz,365선유약국,약국,경기도,파주시,"경기도 파주시 문산읍 사임당로 26, 102호",해당사항없음,2025-04-14
JDQ4MTYyMiM1MSMkMiMkNCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ2MiQzNjE0ODEjNjEjJDEjJDAjJDgz,365성모가정의학과의원,의원,강원특별자치도,춘천시,"강원특별자치도 춘천시 후석로 352, 2층 (후평동, 국제빌딩)",가정의학과,2014-03-11
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMTkxIzIxIyQyIyQxIyQwMCQ0NjE0ODEjNzEjJDEjJDgjJDgz,365성심플란트치과의원,치과의원,대전광역시,동구,"대전광역시 동구 옥천로 153, 6, 7층 601,606호 (판암동)",치과,2024-05-23
JDU4MTI3MSM1MSMkMSMkMCMkMDMkMzgxMzUxIzIxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDgjJDgz,365세심당약국,약국,경기도,안성시,"경기도 안성시 인지2길 6, 1층 (인지동)",해당사항없음,2020-11-09
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ5MiQyNjEwMDIjNDEjJDEjJDgjJDgz,365센텀의원,의원,전북특별자치도,전주시 덕진구,"전북특별자치도 전주시 덕진구 동부대로 1162, 2층 (송천동2가)",일반의,2025-06-05
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjODEjJDEjJDIjJDgz,365소리안한의원,한의원,서울특별시,강남구,"서울특별시 강남구 학동로 339, 세한빌딩 2층 (논현동)",한방,2024-01-03
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ3MiQyNjE4MzIjNTEjJDEjJDYjJDgz,365소사벌종합의원,의원,경기도,평택시,"경기도 평택시 평남로 951, 디에이치빌딩 101호,201호 (비전동)",일반의,2023-08-01
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQyIyQ1IyQwMCQzNjE4MzIjNDEjJDEjJDgjJDgz,365소아청소년과의원,의원,경기도,여주시,"경기도 여주시 세종로 31, 동부빌딩 204호 (홍문동)",소아청소년과,2018-07-24
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQzIyQxMyQ0NjE0ODEjNjEjJDEjJDAjJDgz,365소아청소년과의원,의원,울산광역시,동구,"울산광역시 동구 방어진순환도로 645, 5층 (일산동)",소아청소년과,2016-01-26
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ4OSQyNjEyMjIjNTEjJDEjJDYjJDgz,365소아청소년과의원,의원,경기도,김포시,"경기도 김포시 김포한강4로 113, 503,504호 (장기동, 신한프라자)",소아청소년과,2011-05-13
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkNDgxMzUxIzExIyQxIyQzIyQ2MiQyNjE4MzIjNzEjJDEjJDgjJDgz,365소통한의원,한의원,광주광역시,광산구,"광주광역시 광산구 첨단강변로 93, 3층 301,302호 (쌍암동)",한방,2023-07-24
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQzIyQ4OSQzNjE4MzIjODEjJDEjJDIjJDgz,365송도경희한의원,한의원,인천광역시,연수구,"인천광역시 연수구 센트럴로 415, 힐스테이트 송도 더테라스 2층 241,242,243,247,250,251호 (송도동)",한방,2020-12-07
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzMxIyQxIyQzIyQ4OSQzNjE4MzIjNzEjJDEjJDgjJDgz,365송파고은약국,약국,서울특별시,송파구,"서울특별시 송파구 오금로 95, 국제빌딩 1층 (방이동)",해당사항없음,2023-04-25
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzMxIyQxIyQzIyQ5MiQzNjEwMDIjNTEjJDEjJDYjJDgz,365송파약국,약국,서울특별시,송파구,"서울특별시 송파구 새말로8길 21-1, 102호 (문정동)",해당사항없음,2025-11-07
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzUxIyQyIyQxIyQwMCQ0NjE0ODEjNTEjJDEjJDIjJDgz,365송파한의원,한의원,서울특별시,송파구,"서울특별시 송파구 중대로 304, 3층 (오금동)",한방,2024-04-29
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzMxIyQyIyQzIyQwMCQyNjEyMjIjNjEjJDEjJDAjJDgz,365수정메디약국,약국,경기도,성남시 수정구,"경기도 성남시 수정구 수정로 128, 1층 일부호 (수진동)",해당사항없음,2023-05-01
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkNDgxMzUxIzMxIyQyIyQzIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,365수한의원,한의원,광주광역시,서구,"광주광역시 서구 월드컵4강로 92, 2층, 3층일부층 (화정동)",한방,2024-01-08
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxNzAyIzQxIyQxIyQ3IyQ3OSQyNjE0ODEjNDEjJDEjJDgjJDgz,365스마일약국,약국,충청남도,홍성군,충청남도 홍성군 홍북읍 홍학로 95,해당사항없음,2016-11-15
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkNDgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjE4MzIjNTEjJDEjJDIjJDgz,365스마일약국,약국,대전광역시,서구,"대전광역시 서구 관저로 27, 102호 (관저동)",해당사항없음,2019-10-24
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzIxIyQxIyQxIyQ5MiQzNjEyMjIjNzEjJDEjJDgjJDgz,365스마일약국,약국,경기도,오산시,"경기도 오산시 죽담안로 38-15, 1층 103호 (궐동)",해당사항없음,2024-12-27
2026.1.1. 이후 폐업된 요양기관 등,365스마일약국,약국,경기도,안양시 동안구,"경기도 안양시 동안구 평촌대로217번길 27, 백두프라자 1층 108호 (호계동)",해당사항없음,2022-11-23
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxOTYxIzExIyQxIyQ3IyQ2MiQyNjE4MzIjNjEjJDEjJDAjJDgz,365스마일치과의원,치과의원,경기도,화성시,"경기도 화성시 동탄대로1길 3, 3층 (장지동)",치과,2021-10-08
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQ4OSQyNjE0ODEjNzEjJDEjJDgjJDgz,365스마일한의원,한의원,인천광역시,서구,"인천광역시 서구 가경주로 46, 2층 (가정동)",한방,2014-04-28
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ4MiQzNjEyMjIjNDEjJDEjJDgjJDgz,365스마트의원,의원,경기도,수원시 장안구,"경기도 수원시 장안구 만석로19번길 25-10 (천천동, 롯데마트)",일반의,2008-11-18
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ4OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,365스마트의원,의원,경기도,이천시,"경기도 이천시 구만리로 191, 4층 (안흥동, 롯데캐슬 골드스카이)",일반의,2019-04-12
JDQ4MTYyMiM1MSMkMSMkNCMkNzIkMzgxMzUxIzUxIyQxIyQ1IyQ3OSQyNjE0ODEjNjEjJDEjJDgjJDgz,365시에스치과의원,치과의원,강원특별자치도,춘천시,"강원특별자치도 춘천시 후석로 294, 4층 1,2호 (후평동)",치과,2023-01-25
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzIxIyQxIyQ1IyQ3MiQyNjE0ODEjNjEjJDEjJDgjJDgz,365시티약국,약국,서울특별시,중랑구,"서울특별시 중랑구 용마산로 670, B동 219호 (망우동, 신내역 프라디움 더 테라스)",해당사항없음,2024-03-07
JDU4MTI3MSM1MSMkMSMkMCMkMDMkMzgxOTYxIzUxIyQxIyQ1IyQ5OSQzNjEwMDIjNDEjJDEjJDQjJDgz,365시티약국,약국,경기도,양주시,"경기도 양주시 화합로 1361, 102호 (덕정동, 아트시티)",해당사항없음,2015-03-18
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxNzAyIzExIyQxIyQzIyQ3MiQzNjEyMjIjNjEjJDEjJDQjJDgz,365신의손한의원,한의원,서울특별시,도봉구,"서울특별시 도봉구 마들로11길 65, 3층 (창동)",한방,2025-11-13
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxOTYxIzExIyQyIyQzIyQwMCQyNjEwMDIjNjEjJDEjJDgjJDgz,365신정약국,약국,서울특별시,양천구,"서울특별시 양천구 신목로 88, 1층 103호 (신정동)",해당사항없음,2025-09-12
JDU4MTI3MSM1MSMkMSMkNCMkMDMkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjE4MzIjNzEjJDEjJDgjJDgz,365신흥약국,약국,경기도,부천시 오정구,"경기도 부천시 오정구 평천로 723, 1층 108,109호 (삼정동)",해당사항없음,2025-05-20
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzUxIyQyIyQxIyQwMCQzNjEwMDIjODEjJDEjJDIjJDgz,365쌩쌩한의원,한의원,서울특별시,송파구,"서울특별시 송파구 가락로 210, 102호 (송파동)",한방,2024-04-23
JDU4MTI3MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzExIyQxIyQ3IyQxMyQyNjE0ODEjNjEjJDEjJDAjJDgz,365아나파본의원,의원,경기도,수원시 권선구,"경기도 수원시 권선구 경수대로 374, 2~4층 (권선동)",일반의,2025-12-23
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzMxIyQxIyQ3IyQ3OSQyNjEyMjIjODEjJDEjJDYjJDgz,365아라약국,약국,인천광역시,서구,"인천광역시 서구 이음5로 30, 연세프라자9 106호 (원당동)",해당사항없음,2023-03-03
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzQxIyQxIyQ3IyQ5MiQzNjE4MzIjNzEjJDEjJDgjJDgz,365아란약국,약국,경기도,파주시,"경기도 파주시 해올2길 8, 105호 (다율동)",해당사항없음,2025-09-12
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQwMyQyNjEwMDIjNDEjJDEjJDgjJDgz,365아산원탑마취통증의학과재활의학과의원,의원,서울특별시,광진구,"서울특별시 광진구 광나루로 620, 이진빌딩 1,2층 (구의동)",마취통증의학과,2024-06-19
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ3MiQyNjE0ODEjNzEjJDEjJDgjJDgz,365아이랑소아청소년과의원,의원,경기도,수원시 영통구,"경기도 수원시 영통구 중부대로 604, 1층 (영통동, 수원영통리슈빌스카이오피스텔)",소아청소년과,2018-01-26
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQyIyQxIyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz,365아이맘의원,의원,인천광역시,미추홀구,"인천광역시 미추홀구 소성로 6, 지하1층 (용현동, 홈플러스)",일반의,2017-08-30
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQxIyQ3MiQyNjEwMDIjNTEjJDEjJDYjJDgz,365아이사랑약국,약국,경상북도,구미시,"경상북도 구미시 금오산로6길 12, 404동 101호 (원평동, 구미아이파크더샵아파트)",해당사항없음,2025-10-01
JDQ4MTYyMiM2MSMkMSMkMiMkNjIkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjNDEjJDEjJDQjJDgz,365아홉가지약속치과병원,치과병원,충청남도,아산시,"충청남도 아산시 탕정면 한들물빛6로 46, 6층",치과,2024-08-14
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMTkxIzIxIyQxIyQxIyQ5OSQzNjE0ODEjNzEjJDEjJDgjJDgz,365아홉가지약속치과의원,치과의원,충청남도,천안시 동남구,"충청남도 천안시 동남구 만남로 18, 2층 (신부동)",치과,2009-01-21
JDQ4MTAxMiM1MSMkMSMkMCMkNzIkMzgxMTkxIzIxIyQxIyQxIyQ5MiQyNjE0ODEjNzEjJDEjJDgjJDgz,365안락한치과의원,치과의원,부산광역시,동래구,"부산광역시 동래구 충렬대로 353, 1~2층 일부호 (안락동)",치과,2024-01-15
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQwMyQ0NjEwMDIjNTEjJDEjJDYjJDgz,365앨리스의원,의원,인천광역시,서구,"인천광역시 서구 서곶로 45, 2002호 (가정동, 루원 린스트라우스 더 린시티)",일반의,2021-07-30
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzExIyQxIyQ3IyQ5OSQyNjE4MzIjNDEjJDEjJDQjJDgz,365약국,약국,서울특별시,성북구,"서울특별시 성북구 동소문로 321, 1층 (길음동)",해당사항없음,2014-06-02
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzUxIyQxIyQxIyQ4MiQ0NjEwMDIjODEjJDEjJDYjJDgz,365약국,약국,서울특별시,중랑구,"서울특별시 중랑구 면목로 지하407, 면목역 지하1층 108호 (면목동)",해당사항없음,2023-09-05
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzMxIyQxIyQzIyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz,365약국,약국,경기도,하남시,"경기도 하남시 미사강변중앙로 226, 우성르보아파크 1층 112호 (망월동)",해당사항없음,2018-10-18
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxOTYxIzUxIyQxIyQxIyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,365약국,약국,강원특별자치도,춘천시,강원특별자치도 춘천시 방송길 84 (온의동),해당사항없음,2010-02-02
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxOTYxIzIxIyQxIyQ5IyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,365약국,약국,충청북도,청주시 흥덕구,"충청북도 청주시 흥덕구 진재로 55, 1층 (복대동)",해당사항없음,2025-01-23
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkNDgxMzUxIzUxIyQxIyQ1IyQ4OSQyNjE0ODEjNjEjJDEjJDgjJDgz,365약국,약국,충청남도,당진시,"충청남도 당진시 송산면 송산로 781, 365약국",해당사항없음,2023-10-04
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxOTYxIzQxIyQyIyQ3IyQwMCQyNjEyMjIjODEjJDEjJDYjJDgz,365약국,약국,경상북도,안동시,"경상북도 안동시 경북대로 385, 1층 (옥동)",해당사항없음,2018-06-08
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxMTkxIzQxIyQxIyQ3IyQ4MiQzNjEyMjIjODEjJDEjJDYjJDgz,365약국,약국,경상북도,영주시,"경상북도 영주시 구성로 377, 1층 (영주동)",해당사항없음,2018-07-03
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxNzAyIzExIyQxIyQ3IyQwMyQzNjEyMjIjNDEjJDEjJDgjJDgz,365약국,약국,경상북도,울진군,"경상북도 울진군 매화면 동해대로 2846, 1층",해당사항없음,2025-03-11
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzExIyQxIyQ3IyQ3MiQyNjEwMDIjODEjJDEjJDYjJDgz,365약국,약국,경상북도,경산시,"경상북도 경산시 대학로 11, 101호 (중산동)",해당사항없음,2019-07-01
JDQ4MTYyMiM4MSMkMSMkOCMkMDMkMzgxMzUxIzMxIyQxIyQ3IyQ2MiQzNjE0ODEjODEjJDEjJDIjJDgz,365약국,약국,제주특별자치도,제주시,"제주특별자치도 제주시 서해안로 161, 1층 (도두일동)",해당사항없음,2023-06-20
JDU4MTI3MSM1MSMkMSMkMCMkMDMkMzgxNzAyIzExIyQxIyQ3IyQ4OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,365약국,약국,인천광역시,계양구,"인천광역시 계양구 오조산로 1, 거승프라자 107호 (작전동)",해당사항없음,2015-07-20
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzIxIyQyIyQxIyQwMCQ0NjE0ODEjNjEjJDEjJDAjJDgz,365약국,약국,경기도,남양주시,"경기도 남양주시 오남읍 진건오남로 813, 104~105호",해당사항없음,2017-02-03
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzQxIyQxIyQ3IyQwMyQyNjEwMDIjNjEjJDEjJDQjJDgz,365약국,약국,경기도,동두천시,"경기도 동두천시 지행로 53, 1층 (지행동)",해당사항없음,2022-10-04
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxNzAyIzIxIyQxIyQ1IyQ4OSQzNjE4MzIjNTEjJDEjJDYjJDgz,365약국,약국,경기도,평택시,"경기도 평택시 소사5길 120, 106호 (소사동)",해당사항없음,2024-10-08
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzUxIyQxIyQxIyQ2MiQ0NjEwMDIjODEjJDEjJDIjJDgz,365어울림한의원,한의원,서울특별시,강서구,"서울특별시 강서구 초록마을로 15, 102~104호 (화곡동, 은가람팰리스)",한방,2022-09-14
